year,brand,registrations,total_registrations,market_share,rank
2016,FIAT,50664.0,746074.0,0.06790747298525347,4
2016,FORD,42006.0,746074.0,0.056302726003050634,7
2016,HONDA,19518.0,746074.0,0.02616094382058616,16
2016,HYUNDAI,47996.0,746074.0,0.06433142020764697,5
2016,INFINITI,88.0,746074.0,0.00011795076627787592,32
2016,JAGUAR,459.0,746074.0,0.0006152204741084664,30
2016,JEEP,2234.0,746074.0,0.0029943410439178956,23
2016,KIA,14668.0,746074.0,0.019660248179135045,18
2016,LAMBORGHINI,8.0,746074.0,1.0722796934352357e-05,35
2016,LAND ROVER,2541.0,746074.0,0.0034058283762736672,22
2016,MAZDA,1616.0,746074.0,0.002166004980739176,25
2016,MERCEDES-BENZ,34596.0,746074.0,0.046370735342606766,9
2016,MINI,1754.0,746074.0,0.002350973227856754,24
2016,MITSUBISHI,750.0,746074.0,0.0010052622125955334,28
2016,NISSAN,28161.0,746074.0,0.03774558555853709,10
2016,OPEL,53194.0,746074.0,0.0712985575157424,3
2016,PEUGEOT,24041.0,746074.0,0.03222334513734563,13
2016,PORSCHE,951.0,746074.0,0.0012746724855711364,27
2016,RENAULT,102829.0,746074.0,0.1378268107453148,1
2016,SEAT,20837.0,746074.0,0.027928864965137506,15
2016,SKODA,28153.0,746074.0,0.03773486276160273,11
2016,SMART,156.0,746074.0,0.00020909454021987095,31
2016,SUBARU,1348.0,746074.0,0.001806791283438372,26
2016,SUZUKI,3542.0,746074.0,0.004747518342684506,21
2016,TOYOTA,46353.0,746074.0,0.06212922578725435,6
2016,VOLKSWAGEN,100877.0,746074.0,0.13521044829333284,2
2016,VOLVO,4192.0,746074.0,0.0056187455936006344,20
2017,ALFA ROMEO,321.0,741902.0,0.0004326717005750086,30
2017,AUDI,21435.0,741902.0,0.028891956080452676,14
2017,BENTLEY,17.0,741902.0,2.2914077600545626e-05,34
2017,BMW,18255.0,741902.0,0.024605675682232965,15
2017,CHEVROLET,82.0,741902.0,0.00011052672724969066,33
2017,CHRYSLER,1.0,741902.0,1.3478869176791543e-06,37
2017,CITROEN,15745.0,741902.0,0.021222479518858285,17
2017,DACIA,41236.0,741902.0,0.05558146493741761,7
2017,DODGE,5.0,741902.0,6.739434588395772e-06,36
2017,Diğer,7663.0,741902.0,0.01032885745017536,19
2017,FIAT,61305.0,741902.0,0.08263220748832056,3
2017,FORD,40211.0,741902.0,0.05419988084679648,8
2017,HONDA,27313.0,741902.0,0.03681483538257074,12
2017,HYUNDAI,50060.0,741902.0,0.06747521909901846,4
2017,INFINITI,87.0,741902.0,0.00011726616183808643,32
2017,ISUZU,1.0,741902.0,1.3478869176791543e-06,37
2017,JAGUAR,373.0,741902.0,0.0005027618202943246,28
2017,JEEP,2203.0,741902.0,0.002969394879647177,23
2017,KIA,11501.0,741902.0,0.015502047440227954,18
2017,LAMBORGHINI,8.0,741902.0,1.0783095341433235e-05,35
2017,LAND ROVER,2420.0,741902.0,0.0032618863407835536,22
2017,MAZDA,1192.0,741902.0,0.001606681205873552,26
2017,MERCEDES-BENZ,29070.0,741902.0,0.03918307269693302,10
2017,MINI,1462.0,741902.0,0.0019706106736469236,25
2017,MITSUBISHI,371.0,741902.0,0.0005000660464589663,29
2017,NISSAN,32217.0,741902.0,0.04342487282686932,9
2017,OPEL,45646.0,741902.0,0.061525646244382684,5
2017,PEUGEOT,27639.0,741902.0,0.037254246517734145,11
2017,PORSCHE,782.0,741902.0,0.0010540475696250988,27
2017,RENAULT,118907.0,741902.0,0.16027318972047522,1
2017,SEAT,15987.0,741902.0,0.021548668152936643,16
2017,SKODA,25110.0,741902.0,0.03384544050292357,13
2017,SMART,150.0,741902.0,0.00020218303765187317,31
2017,SUBARU,1538.0,741902.0,0.0020730500793905396,24
2017,SUZUKI,4231.0,741902.0,0.0057029095487005025,21
2017,TOYOTA,41401.0,741902.0,0.05580386627883467,6
2017,VOLKSWAGEN,91330.0,741902.0,0.12310251219163718,2
2017,VOLVO,4627.0,741902.0,0.006236672768101447,20
2018,ALFA ROMEO,208.0,526235.0,0.0003952606725132308,29
2018,AUDI,13741.0,526235.0,0.026111908177905308,15
2018,BENTLEY,11.0,526235.0,2.090320864252663e-05,35
2018,BMW,14262.0,526235.0,0.02710196015088316,14
2018,CHEVROLET,73.0,526235.0,0.0001387212937185858,31
2018,CITROEN,9437.0,526235.0,0.017933052723593072,17
2018,DACIA,29246.0,526235.0,0.05557593090539398,6
2018,DODGE,4.0,526235.0,7.601166779100592e-06,36
2018,DS,104.0,526235.0,0.0001976303362566154,30
2018,Diğer,4879.0,526235.0,0.009271523178807948,20
2018,FIAT,40560.0,526235.0,0.07707583114008,3
2018,FORD,26222.0,526235.0,0.04982944882039393,10
2018,HONDA,27834.0,526235.0,0.05289271903237147,8
2018,HYUNDAI,35595.0,526235.0,0.06764088287552139,4
2018,INFINITI,25.0,526235.0,4.75072923693787e-05,33
2018,JAGUAR,208.0,526235.0,0.0003952606725132308,29
2018,JEEP,2235.0,526235.0,0.004247151937822455,22
2018,KIA,7968.0,526235.0,0.015141524223968379,18
2018,LADA,17.0,526235.0,3.2304958811177516e-05,34
2018,LAMBORGHINI,3.0,526235.0,5.700875084325444e-06,37
2018,LAND ROVER,1605.0,526235.0,0.0030499681701141126,23
2018,MAZDA,1015.0,526235.0,0.0019287960701967752,26
2018,MERCEDES-BENZ,16950.0,526235.0,0.03220994422643876,13
2018,MINI,1408.0,526235.0,0.0026756107062434085,24
2018,MITSUBISHI,381.0,526235.0,0.0007240111357093313,28
2018,NISSAN,26648.0,526235.0,0.050638973082368144,9
2018,OPEL,23723.0,526235.0,0.045080619875150836,11
2018,PEUGEOT,28273.0,526235.0,0.053726947086377756,7
2018,PORSCHE,630.0,526235.0,0.0011971837677083432,27
2018,RENAULT,83540.0,526235.0,0.15875036818151586,1
2018,SEAT,10487.0,526235.0,0.019928359003106976,16
2018,SKODA,21260.0,526235.0,0.040400201430919644,12
2018,SMART,32.0,526235.0,6.0809334232804736e-05,32
2018,SUBARU,1252.0,526235.0,0.002379165201858485,25
2018,SUZUKI,2711.0,526235.0,0.005151690784535426,21
2018,TOYOTA,31931.0,526235.0,0.06067821410586525,5
2018,VOLKSWAGEN,56107.0,526235.0,0.10661966611874923,2
2018,VOLVO,5650.0,526235.0,0.010736648075479586,19
2019,ALFA ROMEO,254.0,386748.0,0.000656758405990464,29
2019,AUDI,10814.0,386748.0,0.02796135985189322,14
2019,BENTLEY,14.0,386748.0,3.619928221994684e-05,34
2019,BMW,8999.0,386748.0,0.023268381478378685,15
2019,CHEVROLET,14.0,386748.0,3.619928221994684e-05,34
2019,CITROEN,7743.0,386748.0,0.020020788730646312,16
2019,DACIA,14898.0,386748.0,0.03852120760805486,11
2019,DODGE,4.0,386748.0,1.0342652062841954e-05,35
2019,DS,186.0,386748.0,0.00048093332092215084,31
2019,Diğer,6311.0,386748.0,0.016318119292148894,17
2019,FIAT,52030.0,386748.0,0.13453204670741672,2
2019,FORD,15723.0,386748.0,0.04065437959601601,8
2019,GEELY,1.0,386748.0,2.5856630157104885e-06,37
2019,HONDA,20939.0,386748.0,0.05414119788596192,7
2019,HYUNDAI,23054.0,386748.0,0.0596098751641896,4
2019,IKCO,1.0,386748.0,2.5856630157104885e-06,37
2019,INFINITI,1.0,386748.0,2.5856630157104885e-06,37
2019,JAGUAR,251.0,386748.0,0.0006490014169433326,30
2019,JEEP,1988.0,386748.0,0.005140298075232451,22
2019,KIA,4738.0,386748.0,0.012250871368436294,19
2019,LADA,59.0,386748.0,0.00015255411792691883,32
2019,LAMBORGHINI,2.0,386748.0,5.171326031420977e-06,36
2019,LAND ROVER,1683.0,386748.0,0.004351670855440752,23
2019,MAZDA,422.0,386748.0,0.0010911497926298262,28
2019,MERCEDES-BENZ,11588.0,386748.0,0.02996266302605314,13
2019,MINI,1155.0,386748.0,0.0029864407831456143,24
2019,MITSUBISHI,631.0,386748.0,0.0016315533629133183,26
2019,NISSAN,13524.0,386748.0,0.03496850662446865,12
2019,OPEL,15309.0,386748.0,0.039583915107511865,10
2019,PEUGEOT,22283.0,386748.0,0.057616328979076814,6
2019,PORSCHE,454.0,386748.0,0.0011738910091325617,27
2019,RENAULT,59839.0,386748.0,0.1547234891970999,1
2019,SEAT,6070.0,386748.0,0.015694974505362665,18
2019,SKODA,15482.0,386748.0,0.04003123480922978,9
2019,SMART,55.0,386748.0,0.00014221146586407686,33
2019,SUBARU,688.0,386748.0,0.001778936154808816,25
2019,SUZUKI,2490.0,386748.0,0.006438300909119116,21
2019,TOYOTA,22961.0,386748.0,0.05936940850372852,5
2019,VOLKSWAGEN,39555.0,386748.0,0.10227590058642837,3
2019,VOLVO,4535.0,386748.0,0.011725981776247065,20
2020,ALFA ROMEO,169.0,601525.0,0.00028095257886205893,31
2020,AUDI,18006.0,601525.0,0.02993391795852209,13
2020,BENTLEY,16.0,601525.0,2.65990607206683e-05,34
2020,BMW,15182.0,601525.0,0.025239183741324136,15
2020,CHEVROLET,2.0,601525.0,3.3248825900835376e-06,37
2020,CITROEN,20376.0,601525.0,0.033873903827771085,12
2020,DACIA,27125.0,601525.0,0.04509372012800798,8
2020,DODGE,9.0,601525.0,1.496197165537592e-05,36
2020,DS,701.0,601525.0,0.00116537134782428,27
2020,Diğer,7164.0,601525.0,0.011909729437679232,20
2020,FIAT,89888.0,601525.0,0.14943352312871452,2
2020,FORD,27208.0,601525.0,0.04523170275549645,7
2020,HONDA,21609.0,601525.0,0.035923693944557585,11
2020,HYUNDAI,26369.0,601525.0,0.0438369145089564,9
2020,INFINITI,1.0,601525.0,1.6624412950417688e-06,38
2020,JAGUAR,251.0,601525.0,0.00041727276505548397,30
2020,JEEP,4330.0,601525.0,0.007198370807530859,21
2020,KIA,12617.0,601525.0,0.020975021819541997,16
2020,LADA,128.0,601525.0,0.0002127924857653464,32
2020,LAMBORGHINI,15.0,601525.0,2.4936619425626534e-05,35
2020,LAND ROVER,2586.0,601525.0,0.004299073188978014,23
2020,MAZDA,257.0,601525.0,0.0004272474128257346,29
2020,MERCEDES-BENZ,16002.0,601525.0,0.026602385603258383,14
2020,MINI,1618.0,601525.0,0.002689830015377582,24
2020,MITSUBISHI,1413.0,601525.0,0.0023490295498940195,25
2020,NISSAN,11682.0,601525.0,0.019420639208677943,17
2020,OPEL,28990.0,601525.0,0.048194173143260875,6
2020,PEUGEOT,34763.0,601525.0,0.05779144673953701,5
2020,PORSCHE,1309.0,601525.0,0.002176135655209675,26
2020,RENAULT,96913.0,601525.0,0.16111217322638294,1
2020,SEAT,11307.0,601525.0,0.01879722372303728,18
2020,SKODA,23555.0,601525.0,0.039158804704708866,10
2020,SMART,42.0,601525.0,6.982253439175429e-05,33
2020,SUBARU,675.0,601525.0,0.001122147874153194,28
2020,SUZUKI,2780.0,601525.0,0.004621586800216118,22
2020,TOYOTA,36449.0,601525.0,0.06059432276297743,4
2020,VOLKSWAGEN,52386.0,601525.0,0.08708864968205811,3
2020,VOLVO,7632.0,601525.0,0.01268775196375878,19
2021,ALFA ROMEO,239.0,614037.0,0.00038922735926336685,31
2021,AUDI,14873.0,614037.0,0.024221667423950023,16
2021,BENTLEY,20.0,614037.0,3.257132713500978e-05,36
2021,BMW,15429.0,614037.0,0.025127150318303294,15
2021,CHEVROLET,10.0,614037.0,1.628566356750489e-05,38
2021,CHRYSLER,1.0,614037.0,1.628566356750489e-06,39
2021,CITROEN,24773.0,614037.0,0.04034447435577986,10
2021,CUPRA,282.0,614037.0,0.0004592557126036379,30
2021,DACIA,28762.0,614037.0,0.04684082555285756,8
2021,DODGE,71.0,614037.0,0.00011562821132928472,34
2021,DS,853.0,614037.0,0.0013891671023081671,27
2021,Diğer,6245.0,614037.0,0.010170396897906804,20
2021,FIAT,81456.0,614037.0,0.13265650115546784,1
2021,FORD,18171.0,614037.0,0.029592679268513136,13
2021,GEELY,1.0,614037.0,1.628566356750489e-06,39
2021,HONDA,29102.0,614037.0,0.04739453811415273,7
2021,HYUNDAI,39169.0,614037.0,0.0637893156275599,5
2021,JAGUAR,167.0,614037.0,0.00027197058157733166,33
2021,JEEP,3337.0,614037.0,0.005434525932476382,22
2021,KIA,16489.0,614037.0,0.026853430656458812,14
2021,LADA,36.0,614037.0,5.86283888430176e-05,35
2021,LAMBORGHINI,17.0,614037.0,2.7685628064758313e-05,37
2021,LAND ROVER,2695.0,614037.0,0.004388986331442568,23
2021,MAZDA,172.0,614037.0,0.0002801134133610841,32
2021,MERCEDES-BENZ,18990.0,614037.0,0.030926475114691786,12
2021,MG,386.0,614037.0,0.0006286266137056888,29
2021,MINI,1369.0,614037.0,0.0022295073423914194,24
2021,MITSUBISHI,1165.0,614037.0,0.0018972798056143196,26
2021,NISSAN,14506.0,614037.0,0.02362398357102259,17
2021,OPEL,24254.0,614037.0,0.03949924841662636,11
2021,PEUGEOT,33481.0,614037.0,0.054526030190363124,6
2021,PORSCHE,1314.0,614037.0,0.0021399361927701426,25
2021,RENAULT,78701.0,614037.0,0.12816980084262022,2
2021,SEAT,12617.0,614037.0,0.02054762172312092,18
2021,SKODA,26655.0,614037.0,0.043409436239184286,9
2021,SMART,1.0,614037.0,1.628566356750489e-06,39
2021,SUBARU,787.0,614037.0,0.001281681722762635,28
2021,SUZUKI,4188.0,614037.0,0.006820435902071048,21
2021,TOYOTA,46901.0,614037.0,0.07638139069795469,4
2021,VOLKSWAGEN,57906.0,614037.0,0.09430376345399381,3
2021,VOLVO,8446.0,614037.0,0.01375487144911463,19
2022,ALFA ROMEO,503.0,566280.0,0.0008882531609804337,31
2022,AUDI,13988.0,566280.0,0.024701561065197428,15
2022,BENTLEY,24.0,566280.0,4.238186056367875e-05,35
2022,BMW,18122.0,566280.0,0.03200183654729109,13
2022,CHERY,3.0,566280.0,5.2977325704598435e-06,38
2022,CHEVROLET,14.0,566280.0,2.472275199547927e-05,37
2022,CITROEN,20312.0,566280.0,0.03586918132372678,10
2022,CUPRA,2563.0,566280.0,0.004526029526029526,22
2022,DACIA,35491.0,566280.0,0.06267394221939676,6
2022,DODGE,52.0,566280.0,9.182736455463728e-05,34
2022,DS,1651.0,566280.0,0.0029155188246097336,24
2022,Diğer,6926.0,566280.0,0.012230698594334958,19
2022,FIAT,86594.0,566280.0,0.15291728473546656,1
2022,FORD,11527.0,566280.0,0.020355654446563537,16
2022,HONDA,21878.0,566280.0,0.038634597725506814,9
2022,HYUNDAI,40515.0,566280.0,0.07154587836406018,4
2022,JAGUAR,96.0,566280.0,0.000169527442254715,33
2022,JEEP,2113.0,566280.0,0.0037313696404605496,23
2022,KIA,17442.0,566280.0,0.030801017164653527,14
2022,LAMBORGHINI,18.0,566280.0,3.178639542275906e-05,36
2022,LAND ROVER,1308.0,566280.0,0.0023098114007204917,27
2022,MAZDA,169.0,566280.0,0.00029843893480257117,32
2022,MERCEDES-BENZ,20142.0,566280.0,0.035568976478067386,11
2022,MG,1459.0,566280.0,0.002576463940100304,25
2022,MINI,1391.0,566280.0,0.0024563820018365474,26
2022,MITSUBISHI,592.0,566280.0,0.0010454192272374091,30
2022,NISSAN,8243.0,566280.0,0.01455640319276683,17
2022,OPEL,26291.0,566280.0,0.046427562336653246,7
2022,PEUGEOT,22335.0,566280.0,0.03944161898707353,8
2022,PORSCHE,892.0,566280.0,0.0015751924842833933,28
2022,RENAULT,80267.0,566280.0,0.14174436674436675,2
2022,SEAT,6364.0,566280.0,0.011238256692802148,20
2022,SKODA,19155.0,566280.0,0.0338260224623861,12
2022,SUBARU,605.0,566280.0,0.0010683760683760685,29
2022,SUZUKI,3121.0,566280.0,0.005511407784135057,21
2022,TOYOTA,37724.0,566280.0,0.06661722116267571,5
2022,VOLKSWAGEN,48529.0,566280.0,0.08569788797061524,3
2022,VOLVO,7861.0,566280.0,0.01388182524546161,18
2023,ALFA ROMEO,2182.0,945768.0,0.002307119716463234,29
2023,AUDI,22402.0,945768.0,0.023686570067923636,16
2023,BENTLEY,41.0,945768.0,4.335101208753098e-05,35
2023,BMW,24193.0,945768.0,0.025580269156917974,15
2023,CHERY,33892.0,945768.0,0.03583542687001463,11
2023,CHEVROLET,20.0,945768.0,2.1146835164649257e-05,38
2023,CHRYSLER,1.0,945768.0,1.057341758232463e-06,40
2023,CITROEN,42542.0,945768.0,0.04498143307872544,8
2023,CUPRA,9567.0,945768.0,0.010115588601009973,23
2023,DACIA,39776.0,945768.0,0.04205682577545444,9
2023,DODGE,25.0,945768.0,2.6433543955811572e-05,36
2023,DS,3341.0,945768.0,0.0035325788142546587,26
2023,Diğer,37999.0,945768.0,0.04017792947107536,10
2023,FIAT,127312.0,945768.0,0.13461229392409133,1
2023,FORD,30083.0,945768.0,0.03180801211290718,14
2023,GEELY,2.0,945768.0,2.114683516464926e-06,39
2023,HONDA,18507.0,945768.0,0.01956822391960819,19
2023,HYUNDAI,51993.0,945768.0,0.05497437003578044,6
2023,INFINITI,2.0,945768.0,2.114683516464926e-06,39
2023,JAGUAR,116.0,945768.0,0.0001226516439549657,34
2023,JEEP,3479.0,945768.0,0.0036784919768907383,25
2023,KIA,20039.0,945768.0,0.021188071493220325,17
2023,LAMBORGHINI,23.0,945768.0,2.4318860439346648e-05,37
2023,LAND ROVER,2480.0,945768.0,0.002622207560416508,28
2023,MAZDA,199.0,945768.0,0.00021041100988826013,33
2023,MERCEDES-BENZ,30852.0,945768.0,0.032621107924987944,13
2023,MG,12912.0,945768.0,0.01365239678229756,20
2023,MINI,2605.0,945768.0,0.002754375280195566,27
2023,MITSUBISHI,203.0,945768.0,0.00021464037692118997,32
2023,NISSAN,18558.0,945768.0,0.019622148349278046,18
2023,OPEL,60737.0,945768.0,0.0642197663697651,4
2023,PEUGEOT,56112.0,945768.0,0.05932956073793996,5
2023,PORSCHE,1338.0,945768.0,0.0014147232725150354,30
2023,RENAULT,116838.0,945768.0,0.1235376963483645,2
2023,SEAT,10391.0,945768.0,0.010986838209793522,22
2023,SKODA,33713.0,945768.0,0.03564616269529102,12
2023,SUBARU,978.0,945768.0,0.0010340802395513487,31
2023,SUZUKI,5290.0,945768.0,0.005593337901049729,24
2023,TOYOTA,43710.0,945768.0,0.046216408252340954,7
2023,VOLKSWAGEN,69858.0,945768.0,0.07386378054660339,3
2023,VOLVO,11457.0,945768.0,0.012113964524069327,21
2024,ALFA ROMEO,1126.0,1014830.0,0.001109545441108363,32
2024,ALPINE,5.0,1014830.0,4.926933575081541e-06,42
2024,AUDI,19978.0,1014830.0,0.019686055792595806,18
2024,BENTLEY,34.0,1014830.0,3.350314831055448e-05,38
2024,BMW,26390.0,1014830.0,0.026004355409280373,16
2024,BYD,5819.0,1014830.0,0.005733965294679897,25
2024,CHERY,58206.0,1014830.0,0.057355419134239236,5
2024,CHEVROLET,8.0,1014830.0,7.883093720130466e-06,41
2024,CHRYSLER,3.0,1014830.0,2.9561601450489245e-06,43
2024,CITROEN,46581.0,1014830.0,0.04590029857217465,10
2024,CUPRA,10024.0,1014830.0,0.009877516431323473,23
2024,DACIA,35149.0,1014830.0,0.034635357646108214,12
2024,DAIHATSU,1.0,1014830.0,9.853867150163082e-07,45
2024,DODGE,28.0,1014830.0,2.759082802045663e-05,39
2024,DS,2189.0,1014830.0,0.0021570115191706985,29
2024,Diğer,56965.0,1014830.0,0.05613255422090399,6
2024,FIAT,89786.0,1014830.0,0.08847393159445424,2
2024,FORD,30930.0,1014830.0,0.03047801109545441,14
2024,HONDA,25707.0,1014830.0,0.025331336282924232,17
2024,HYUNDAI,61045.0,1014830.0,0.060152932018170534,4
2024,JAECOO,1773.0,1014830.0,0.0017470906457239144,30
2024,JAGUAR,62.0,1014830.0,6.109397633101111e-05,37
2024,JEEP,3526.0,1014830.0,0.0034744735571475027,27
2024,KIA,18802.0,1014830.0,0.018527241015736627,19
2024,LAMBORGHINI,17.0,1014830.0,1.675157415527724e-05,40
2024,LAND ROVER,3095.0,1014830.0,0.0030497718829754737,28
2024,MAZDA,5.0,1014830.0,4.926933575081541e-06,42
2024,MERCEDES-BENZ,32686.0,1014830.0,0.032208350167023045,13
2024,MG,18367.0,1014830.0,0.018098597794704532,20
2024,MINI,4747.0,1014830.0,0.004677630736182415,26
2024,MITSUBISHI,65.0,1014830.0,6.405013647606002e-05,36
2024,NETA,293.0,1014830.0,0.0002887183074997783,34
2024,NISSAN,26932.0,1014830.0,0.026538435008819212,15
2024,OPEL,49540.0,1014830.0,0.04881605786190791,9
2024,PEUGEOT,53844.0,1014830.0,0.053057162283338094,7
2024,PORSCHE,1320.0,1014830.0,0.0013007104638215268,31
2024,RENAULT,125032.0,1014830.0,0.12320487175191903,1
2024,SEAT,12828.0,1014830.0,0.012640540780229201,22
2024,SKODA,42758.0,1014830.0,0.042133165160667306,11
2024,SMART,2.0,1014830.0,1.9707734300326165e-06,44
2024,SUBARU,334.0,1014830.0,0.00032911916281544695,33
2024,SUZUKI,6299.0,1014830.0,0.006206950917887725,24
2024,SWM,146.0,1014830.0,0.000143866460392381,35
2024,TOYOTA,53078.0,1014830.0,0.0523023560596356,8
2024,VOLKSWAGEN,75805.0,1014830.0,0.07469723993181124,3
2024,VOLVO,13500.0,1014830.0,0.01330272065272016,21
2025,ALFA ROMEO,1700.0,1120427.0,0.0015172786803602555,33
2025,ALPINE,132.0,1120427.0,0.00011781222694561984,37
2025,AUDI,26291.0,1120427.0,0.02346516105020675,17
2025,BENTLEY,30.0,1120427.0,2.677550612400451e-05,38
2025,BMW,33597.0,1120427.0,0.02998588930827265,13
2025,BYD,47591.0,1120427.0,0.04247577039824995,11
2025,CHERY,29812.0,1120427.0,0.02660771295229408,16
2025,CHEVROLET,6.0,1120427.0,5.355101224800902e-06,41
2025,CITROEN,47795.0,1120427.0,0.042657843839893184,10
2025,CUPRA,13456.0,1120427.0,0.012009707013486822,23
2025,DACIA,26253.0,1120427.0,0.023431245409116345,18
2025,DODGE,1.0,1120427.0,8.925168708001503e-07,42
2025,DS,2406.0,1120427.0,0.0021473955911451618,30
2025,Diğer,65334.0,1120427.0,0.05831169723685702,6
2025,FIAT,76333.0,1120427.0,0.06812849029878787,4
2025,FORD,31001.0,1120427.0,0.027668915511675458,14
2025,HONDA,16273.0,1120427.0,0.014523927038530846,20
2025,HYUNDAI,67369.0,1120427.0,0.060127969068935326,5
2025,JAECOO,9457.0,1120427.0,0.008440532047157022,26
2025,JAGUAR,24.0,1120427.0,2.1420404899203607e-05,39
2025,JEEP,3415.0,1120427.0,0.003047945113782513,29
2025,KIA,26074.0,1120427.0,0.02327148488924312,19
2025,LAMBORGHINI,20.0,1120427.0,1.7850337416003005e-05,40
2025,LAND ROVER,2365.0,1120427.0,0.0021108023994423557,31
2025,MAZDA,1.0,1120427.0,8.925168708001503e-07,42
2025,MERCEDES-BENZ,37006.0,1120427.0,0.03302847932083036,12
2025,MG,2275.0,1120427.0,0.002030475881070342,32
2025,MINI,10544.0,1120427.0,0.009410697885716785,24
2025,NISSAN,30837.0,1120427.0,0.027522542744864233,15
2025,OPEL,48691.0,1120427.0,0.043457538956130116,8
2025,PEUGEOT,61896.0,1120427.0,0.0552432242350461,7
2025,PORSCHE,1287.0,1120427.0,0.0011486692127197933,34
2025,RENAULT,131174.0,1120427.0,0.11707500801033892,1
2025,SEAT,9789.0,1120427.0,0.008736847648262672,25
2025,SKODA,47938.0,1120427.0,0.042785473752417605,9
2025,SUBARU,447.0,1120427.0,0.00039895504124766717,35
2025,SUZUKI,5924.0,1120427.0,0.00528726994262009,27
2025,SWM,200.0,1120427.0,0.00017850337416003005,36
2025,TESLA,4140.0,1120427.0,0.003695019845112622,28
2025,TOGG,14310.0,1120427.0,0.01277191642115015,22
2025,TOYOTA,78274.0,1120427.0,0.06986086554501096,3
2025,VOLKSWAGEN,93295.0,1120427.0,0.08326736146130002,2
2025,VOLVO,15664.0,1120427.0,0.013980384264213554,21
2026,ALFA ROMEO,403.0,224627.0,0.0017940853058626078,31
2026,ALPINE,67.0,224627.0,0.0002982722468803839,37
2026,AUDI,4216.0,224627.0,0.018768892430562668,18
2026,BENTLEY,2.0,224627.0,8.903649160608475e-06,40
2026,BMW,5108.0,224627.0,0.022739919956194045,15
2026,BYD,6506.0,224627.0,0.02896357071945937,11
2026,CHERY,5723.0,224627.0,0.02547779207308115,14
2026,CITROEN,11757.0,224627.0,0.05234010159063692,9
2026,CUPRA,1411.0,224627.0,0.00628152448280928,25
2026,DACIA,1878.0,224627.0,0.008360526561811358,24
2026,DS,314.0,224627.0,0.0013978729182155306,33
2026,Diğer,3884.0,224627.0,0.01729088666990166,19
2026,FIAT,13096.0,224627.0,0.0583010947036643,6
2026,FORD,6087.0,224627.0,0.027098256220311895,12
2026,GEELY,1.0,224627.0,4.451824580304237e-06,41
2026,HONDA,1078.0,224627.0,0.004799066897567968,28
2026,HYUNDAI,13312.0,224627.0,0.059262688813010014,5
2026,JAECOO,1980.0,224627.0,0.008814612669002391,23
2026,JEEP,1114.0,224627.0,0.004959332582458921,26
2026,KIA,5042.0,224627.0,0.022446099533893968,16
2026,LAMBORGHINI,3.0,224627.0,1.3355473740912713e-05,39
2026,LAND ROVER,337.0,224627.0,0.0015002648835625281,32
2026,MERCEDES-BENZ,5810.0,224627.0,0.02586510081156762,13
2026,MG,629.0,224627.0,0.0028001976610113654,30
2026,MINI,3066.0,224627.0,0.013649294163212793,21
2026,NISSAN,4839.0,224627.0,0.021542379144092207,17
2026,OMODA,94.0,224627.0,0.00041847151054859836,35
2026,OPEL,11914.0,224627.0,0.05303903804974469,8
2026,PEUGEOT,15235.0,224627.0,0.06782354748093507,4
2026,PORSCHE,270.0,224627.0,0.001201992636682144,34
2026,RENAULT,34669.0,224627.0,0.1543403063745676,1
2026,SEAT,1032.0,224627.0,0.004594282966873973,29
2026,SKODA,8602.0,224627.0,0.03829459503977705,10
2026,SUBARU,33.0,224627.0,0.00014691021115003985,38
2026,SUZUKI,1100.0,224627.0,0.004897007038334661,27
2026,SWM,72.0,224627.0,0.0003205313697819051,36
2026,TESLA,2157.0,224627.0,0.00960258561971624,22
2026,TOGG,12198.0,224627.0,0.05430335623055109,7
2026,TOYOTA,20482.0,224627.0,0.0911822710537914,2
2026,VOLKSWAGEN,15275.0,224627.0,0.06800162046414723,3
2026,VOLVO,3831.0,224627.0,0.017054939967145535,20
